year,month,day,hour,minute,AM/PM,location,type,gender
2020,9,1,12,58,PM,"19 Water St., Newburyport",PEDESTRIAN,M
2020,9,1,4,26,AM,"I-290 WEST, MM 10.4, Shrewsbury",OPERATOR,F
2020,9,1,12,41,AM,"128 County Rd., Freetown",PEDESTRIAN,M
2020,8,31,11,28,PM,"Castle St. + Sumner Ave., Springfield",MOTORCYCLE: OPERATOR,M
2020,8,30,1,36,PM,"107 Adamsdale Rd., North Attleborough",PEDESTRIAN,M
2020,8,30,12,17,PM,"374 New Ashford Rd. - SR-7, MM 46.5, Williamstown",MOTORCYCLE: OPERATOR,M
2020,8,28,3,42,PM,"SR-24 SOUTH, EXIT 13A, Raynham",MOTORCYCLE: OPERATOR,M
2020,8,28,4,7,AM,"47 Hooper St., Worcester",PEDESTRIAN,M
2020,8,27,1,36,PM,"415 Main St., Easton",OPERATOR,F
2020,8,25,10,55,PM,"Huttleson Ave. WEST, Alden Rd., Fairhaven",PEDESTRIAN,M
2020,8,25,3,36,PM,"Old Bass River Rd. + SR-6 Overpass, Dennis",OPERATOR,M
2020,8,23,3,8,AM,"Reynolds Memorial Hwy. (SR-27), Brockton",PASSENGER,F
2020,8,23,3,8,AM,"Reynolds Memorial Hwy. (SR-27), Brockton",OPERATOR,F
2020,8,23,3,8,AM,"Reynolds Memorial Hwy. (SR-27), Brockton",OPERATOR,F
2020,8,22,7,10,PM,"I-93 NORTH, EXIT 14, Boston",OPERATOR,F
2020,8,22,3,1,AM,"I-91 NORTH, near Lower Westfield Rd., Holyoke",OPERATOR,M
2020,8,22,2,45,AM,"69 Main St., Millbury",MOTORCYCLE: OPERATOR,M
2020,8,21,7,15,AM,"SR-24 SOUTH, Brockton",OPERATOR,M
2020,8,19,10,28,PM,"87 Tom Nevers Rd., Nantucket",OPERATOR,M
2020,8,18,10,29,AM,"Forsyth Way + Hemenway St., Boston",OPERATOR,F
2020,8,18,10,0,AM,"1401 Massachusetts Ave,, Cambridge",BICYCLIST,M
2020,8,18,2,45,AM,"I-495 SOUTH, MM 68.2, Bolton",OPERATOR,M
2020,8,17,11,51,PM,"827 Belmont St., Brockton",PEDESTRIAN,M
2020,8,15,11,28,PM,"1944 Dorchester Ave., Boston",PEDESTRIAN,M
2020,8,15,1,35,PM,"Quincy Shore Dr. + W. Elm Ave., Quincy",PEDESTRIAN,M
2020,8,14,10,51,PM,"SR-2 EAST, west of EXIT 37, Lancaster",OPERATOR,M
2020,8,13,10,44,AM,"Main St. + Thoreau St., Concord",PEDESTRIAN,F
2020,8,11,8,52,PM,"680 Centre St., Brockton",PEDESTRIAN,F
2020,8,11,12,27,AM,"82 Wood Ave., Boston",MOTORCYCLE: OPERATOR,M
2020,8,10,9,37,PM,"South Main St. + Middle St., Fall River",MOTORCYCLE: OPERATOR,M
2020,8,9,3,11,PM,"I-90 EAST, MM 105, Hopkinton",PEDESTRIAN,F
2020,8,8,3,26,PM,"I-95 NORTH, near EXIT 9, Sharon",OPERATOR,M
2020,8,8,3,22,AM,"I-195 EAST, east of RI line, Seekonk",OPERATOR,M
2020,8,6,2,50,PM,"SR-2 EAST, near Sudbury Rd., Concord",OPERATOR,F
2020,8,6,6,10,AM,"I-95 NORTH, MM 20.8, Walpole",OPERATOR,M
2020,8,4,9,26,PM,"Graniteville Rd. + School St., Chelmsford",OPERATOR,M
2020,8,3,7,11,AM,"23 Thompson Rd., Webster",PEDESTRIAN,M
2020,8,2,9,23,AM,"701 Bedford St., Fall River",PEDESTRIAN,F
2020,8,2,12,21,AM,"330 Truman Parkway, Milton",MOTORCYCLE: OPERATOR,M
2020,8,1,3,23,PM,"123 Lanesborough Rd., Cheshire",MOTORCYCLE: OPERATOR,M
2020,7,31,12,19,AM,"Suffield St. at SR-57 Overpass, Agawam",MOTORCYCLE: OPERATOR,M
2020,7,29,11,47,AM,"Oak St. Ext. + North Pearl St., Brockton",OPERATOR,F
2020,7,29,4,25,AM,"563 Montgomery Rd., Westfield",MOTORCYCLE: OPERATOR,M
2020,7,27,5,25,PM,"2324 Turnpike St., North Andover",OPERATOR,F
2020,7,26,1,31,AM,"Allen St. + Ramblewood Dr., Springfield",MOTORCYCLE: OPERATOR,M
2020,7,25,11,18,PM,"47 Dascomb Rd., Andover",OPERATOR,M
2020,7,25,5,34,PM,"A St. + West Broadway, Boston",MOTORCYCLE: OPERATOR,M
2020,7,25,3,46,PM,"Chester Rd. WEST, MM 33, Becket",MOTORCYCLE: OPERATOR,M
2020,7,24,6,27,PM,"109 Chief Justice Cushing Hwy., Scituate",BICYCLIST,M
2020,7,24,11,50,AM,"12 Swifts Beach Rd., Wareham",PASSENGER,F
2020,7,23,11,14,PM,"87 Old Main St., Yarmouth",OPERATOR,M
2020,7,23,8,23,PM,"146 Lincoln St., Worcester",MOTORCYCLE: OPERATOR,M
2020,7,23,11,36,AM,"109 Rhode Island Rd., Lakeville",OPERATOR,M
2020,7,19,9,32,AM,"US-3 NORTH, prior to EXIT 12, Pembroke",PASSENGER,F
2020,7,19,3,23,AM,"Mansion Dr. + Andover St., Lowell",OPERATOR,M
2020,7,18,8,32,PM,"370 Quicy Ave., Quincy",PEDESTRIAN,M
2020,7,18,6,28,PM,"State St. + Blunt Park Rd., Springfield",MOTORCYCLE: OPERATOR,M
2020,7,18,5,1,PM,"SR-2 - Mohawk Trail, North Adams",MOTORCYCLE: PASSENGER,F
2020,7,16,8,50,PM,"671 State Rd., Dartmouth",PEDESTRIAN,M
2020,7,13,6,49,PM,"70 Bridge Rd., Salisbury",OPERATOR,M
2020,7,12,2,9,PM,"Pond St. + Lake Ave., Georgetown",MOTORCYCLE: OPERATOR,M
2020,7,11,2,55,PM,"I-495 NORTH, MM 89.2, Chelmsford",OPERATOR,M
2020,7,11,6,35,AM,"161 Dewey Ave., Pittsfield",OPERATOR,M
2020,7,11,4,25,AM,"I-90 WEST, MM 90.4, Auburn",OPERATOR,M
2020,7,11,12,20,AM,"6th St. + Walnut St., Chelsea",PEDESTRIAN,M
2020,7,10,8,57,PM,"SR-25 EAST, west of MM 0.4, Wareham",PEDESTRIAN,F
2020,7,8,5,18,AM,"I-195 EAST, .5 mile west of EXIT 12, MM 21, Dartmouth",OPERATOR,M
2020,7,7,10,30,PM,"I-93 NORTH, prior to EXIT 39, Wilmington",OPERATOR,F
2020,7,7,1,50,PM,"West St. + Cherry St., Wrentham",MOTORCYCLE: OPERATOR,M
2020,7,6,3,10,PM,"I-90 WEST, MM 39.6, Westfield",OPERATOR,M
2020,7,4,1,8,PM,"237 Geneva Ave., Boston",MOTORCYCLE: OPERATOR,M
2020,7,4,11,13,AM,"West Main St.+ Sutton Rd., Millbury",PASSENGER,M
2020,7,3,4,45,AM,"465 School St., Lowell",PASSENGER,F
2020,7,2,3,2,PM,"989 Williams St., Pittsfield",OPERATOR,M
2020,6,30,2,16,PM,"900 Rockdale Ave., New Bedford",OPERATOR,M
2020,6,29,11,28,PM,"333 Lynnway, Lynn",PEDESTRIAN,M
2020,6,29,3,49,PM,"SR-1A SOUTH (300 block), Lynn",PEDESTRIAN,M
2020,6,29,5,33,AM,"I-495 NORTH, EXIT 51B, Haverhill",OPERATOR,M
2020,6,28,9,43,PM,"Princeton Blvd. + Wood St., Lowell",MOTORCYCLE: OPERATOR,M
2020,6,27,6,33,PM,"Page Blvd. + Brookdale Dr., Springfield",OPERATOR,F
2020,6,26,7,45,PM,"I-290 EAST + I-190, Worcester",OPERATOR,M
2020,6,26,12,58,PM,"1000 Southern Artery, Quincy",PEDESTRIAN,F
2020,6,26,11,35,AM,"I-93 NORTH, ramp to SR-24 SOUTH, Randolph",MOTORCYCLE: OPERATOR,M
2020,6,25,11,57,PM,"193 Granby Rd. + SR-189, Granville",OPERATOR,M
2020,6,25,11,7,PM,"300 Jefferson Ave., Salem",OPERATOR,M
2020,6,24,8,25,PM,"I-93 NORTH, EXIT 9, Quincy",PEDESTRIAN,M
2020,6,23,11,10,PM,"495 SOUTH, near EXIT 8, Raynham",MOTORCYCLE: OPERATOR,M
2020,6,22,6,48,PM,"272 Lockhouse Rd., Westfield",MOTORCYCLE: OPERATOR,M
2020,6,22,11,23,AM,"US-20 WEST, 425 Worcester Rd., Charlton",OPERATOR,M
2020,6,20,3,40,AM,"1916 Bay St., Taunton",OPERATOR,F
2020,6,20,12,49,AM,"878 Grattan St., Chicopee",PASSENGER,M
2020,6,19,9,53,PM,"Lumae St. + Sunrise Terr., Springfield",OPERATOR,M
2020,6,14,6,32,PM,"Cold Spring Rd. + Graniteville Rd., Westford",OPERATOR,F
2020,6,14,6,25,PM,"414 Main Rd., Montgomery",MOTORCYCLE: PASSENGER,F
2020,6,13,5,49,AM,"419 Mountain Rd., Wilbraham",OPERATOR,M
2020,6,12,11,9,PM,"Cranberry Hwy. + Red Brook Rd., Wareham",MOTORCYCLE: OPERATOR,M
2020,6,12,7,26,PM,"Eastern Ave. + Elvir St., Lynn",MOTORCYCLE: OPERATOR,M
2020,6,10,1,0,PM,"SR-2 WEST, MM 97.2, Fitchburg",OPERATOR,F
2020,6,10,7,52,AM,"Mayfair Rd. + Old Bass River Rd., Dennis",OPERATOR,M
2020,6,10,7,40,AM,"320 Quincy Ave., Quincy",PEDESTRIAN,M
2020,6,9,4,49,PM,"529 Eastern Ave., Malden",MOTORCYCLE: OPERATOR,M
2020,6,9,7,33,AM,"Cummins Hwy. + Richmere Rd., Boston",BICYCLIST,M
2020,6,7,3,51,PM,"55 Oak St., Norton",PASSENGER,F
2020,6,7,3,11,PM,"131 East Brimfield Holland Rd., Brimfield",MOTORCYCLE: OPERATOR,M
2020,6,6,7,31,AM,"Centre St. + I-391 NORTH ramp, Chicopee",OPERATOR,M
2020,6,6,6,26,AM,"I-495 NORTH, MM 104.6, Methuen",OPERATOR,F
2020,6,6,12,32,AM,"676 Walnut St., Lynn",PASSENGER,F
2020,6,5,7,39,PM,"1860 Westover Rd., Chicopee",OPERATOR,M
2020,6,2,7,42,PM,"916 West St., Amherst",OPERATOR,M
2020,6,2,7,42,PM,"916 West St., Amherst",PASSENGER,M
2020,6,1,10,36,AM,"615 Homestead Ave., Holyoke",OPERATOR,M
2020,5,29,10,41,PM,"1506 Broadway, Haverhill",OPERATOR,M
2020,5,25,9,15,PM,"Lakeview Ave. + Ottawa St., Lowell",OPERATOR,M
2020,5,22,4,18,PM,"I-495 NORTH, Salisbury",MOTORCYCLE: OPERATOR,M
2020,5,21,6,30,PM,"1225 Pawtucket Blvd., Lowell",PEDESTRIAN,M
2020,5,21,6,30,PM,"1225 Pawtucket Blvd., Lowell",PEDESTRIAN,F
2020,5,19,12,20,PM,"427 Second St., Fall River",PASSENGER,F
2020,5,19,12,20,PM,"427 Second St., Fall River",OPERATOR,F
2020,5,17,3,58,PM,"140 SR-28, Dennis",MOTORCYCLE: OPERATOR,M
2020,5,17,12,16,PM,"270 Windigo Rd. SOUTH, Windsor",OTHER,M
2020,5,16,6,54,PM,"316 Nahant Rd., Nahant",OPERATOR,M
2020,5,15,4,14,PM,"64 Andover St. (SR-114), Danvers",OPERATOR,M
2020,5,14,9,17,PM,"SR-28 NORTH - Fellsway West, Medford",MOTORCYCLE: OPERATOR,M
2020,5,13,4,18,PM,"500 Riverdale St., West Springfield",MOTORCYCLE: OPERATOR,M
2020,5,13,9,20,AM,"I-90 + INTERCHANGE EXIT 10A, Millbury",OPERATOR,M
2020,5,12,11,9,PM,"34 Billerica Ave., Billerica",OPERATOR,M
2020,5,10,8,4,PM,"South Washington St. + Calvin Rd., North Attleborough",PASSENGER,F
2020,5,7,4,42,AM,"227 Springfield St., Springfield",OPERATOR,M
2020,5,5,6,30,PM,"Mass Ave. + Appleton St., Arlington",BICYCLIST,M
2020,5,2,4,15,PM,"500 Northfield Rd., Warwick",MOTORCYCLE: OPERATOR,M
2020,5,2,3,53,PM,"Bedford St. (SR-105), Lakeville",MOTORCYCLE: OPERATOR,M
2020,5,2,3,47,PM,"SR-2, MM 22.7, Florida",MOTORCYCLE: OPERATOR,F
2020,5,2,11,58,AM,"I-93 NORTH, south of EXIT 43, Andover",OPERATOR,M
2020,4,29,6,52,AM,"SR-109 EAST, 1/4 mile EAST of Dover Rd., Millis",OPERATOR,M
2020,4,26,1,47,PM,"539 Bay Rd., Easton",OPERATOR,M
2020,4,25,4,14,PM,"187 Long Plain Rd. + SR-63, Leverett",MOTORCYCLE: OPERATOR,M
2020,4,25,2,25,PM,"US-7, Stockbridge Rd., Great Barrington",MOTORCYCLE: OPERATOR,M
2020,4,22,7,31,PM,"SR-9 WEST, Wellesley",PASSENGER,M
2020,4,22,7,31,PM,"SR-9 WEST, Wellesley",OPERATOR,M
2020,4,22,9,10,AM,"Mass Ave. + Harrison Ave., Boston",BICYCLIST,M
2020,4,20,6,9,PM,"1092 Granby Rd., Chicopee",OPERATOR,F
2020,4,19,11,26,PM,"195 Dedham St., Dover",OPERATOR,M
2020,4,18,8,40,PM,"I-495 SOUTH, north of EXIT 22, Westborough",OPERATOR,F
2020,4,18,8,40,PM,"I-495 SOUTH, north of EXIT 22, Westborough",OPERATOR,M
2020,4,18,7,9,PM,"I-195 EAST, MM 2.3, Seekonk",OPERATOR,M
2020,4,18,5,36,PM,"Commercial St. + Charles St., Malden",PEDESTRIAN,F
2020,4,18,2,33,PM,"123 SR-41 NORTH, Richmond",OPERATOR,M
2020,4,16,12,5,AM,"154 Clay Pond Rd., Bourne",OPERATOR,M
2020,4,14,4,35,PM,"118 Commercial St., Braintree",OPERATOR,F
2020,4,13,6,9,PM,"I-95 SOUTH, north of EXIT 26, Waltham",PASSENGER,M
2020,4,12,6,1,AM,"740 Broadway, SR- 99, Melrose",OPERATOR,M
2020,4,12,2,10,AM,"134 Cross Rd., Dracut",OPERATOR,F
2020,4,11,11,36,AM,"Ashley Blvd. + Wood St., New Bedford",MOTORCYCLE: OPERATOR,M
2020,4,10,10,36,PM,"I-91 SOUTH, MM 21.8, Northampton",OPERATOR,M
2020,4,9,5,18,PM,"888 Sumner Ave., Springfield",OPERATOR,M
2020,4,9,12,50,PM,"520 Greenville Rd., Townsend",PASSENGER,M
2020,4,9,12,50,PM,"520 Greenville Rd., Townsend",OPERATOR,M
2020,4,8,9,31,PM,"227 N. Main St. + Washington St., Leominster",PEDESTRIAN,M
2020,4,7,9,44,AM,"I-95 NORTH, south of SR-1 EXIT, MM 17.4, Sharon",OPERATOR,M
2020,4,5,10,40,PM,"I-495 SOUTH, north of EXIT 41, Lawrence",OPERATOR,F
2020,4,5,8,20,PM,"SR-24 NORTH, north of EXIT 20, Randolph",OPERATOR,M
2020,4,3,10,53,PM,"Berkshire Ave. + Egan Dr., Springfield",PEDESTRIAN,M
2020,4,3,1,8,PM,"244 Main St., Kingston",PASSENGER,M
2020,3,29,6,48,AM,"I-93 SOUTH, south of EXIT 15, Boston",OPERATOR,M
2020,3,29,2,46,AM,"River St., east of Seyon St., Waltham",OPERATOR,M
2020,3,28,1,15,PM,"960 Worcester St., Springfield",MOTORCYCLE: OPERATOR,M
2020,3,27,6,10,PM,"61 Sanford St., Berkley",OPERATOR,M
2020,3,27,6,10,PM,"61 Sanford St., Berkley",PASSENGER,M
2020,3,27,3,11,PM,"Memorial Rd. + Britton St., Chicopee",OPERATOR,M
2020,3,26,4,51,PM,"704 Carew St., Springfield",MOTORCYCLE: OPERATOR,M
2020,3,26,2,11,PM,"197 Topsfield Rd., Ipswich",BICYCLIST,M
2020,3,20,4,21,PM,"54 Leonard St., Norton",MOTORCYCLE: OPERATOR,M
2020,3,20,10,13,AM,"SR-24 SOUTH, EXIT 20, Randolph",OPERATOR,M
2020,3,19,6,28,AM,"Main St., (SR-28), North Reading",PEDESTRIAN,F
2020,3,16,2,55,PM,"Albany St. + Mass Ave., Boston",PEDESTRIAN,M
2020,3,14,7,15,PM,"462 East St., Weymouth",OPERATOR,M
2020,3,13,3,52,PM,"350 Center St., Bellingham",PEDESTRIAN,F
2020,3,13,4,10,AM,"I-495 NORTH, EXIT 24A, Marlborough",OPERATOR,M
2020,3,12,3,36,PM,"67 Rabbit Rd., Salisbury",OPERATOR,M
2020,3,12,5,40,AM,"80 Ayer Rd., Littleton",OPERATOR,M
2020,3,8,2,0,PM,"895 Hammond St., Brookline",PASSENGER,F
2020,3,7,11,22,AM,"41 Hollow Rd., Wales",OPERATOR,M
2020,3,7,2,14,AM,"US-3 SOUTH, south of EXIT 16A, Weymouth",OPERATOR,M
2020,3,6,3,50,PM,"SR-125 NORTH, south of Main St., MM 1.9, Andover",PASSENGER,F
2020,3,5,7,23,AM,"200 Old Main St., Yarmouth",OPERATOR,F
2020,3,4,2,57,PM,"42 Prospect Ave., West Springfield",OPERATOR,M
2020,3,4,2,47,PM,"I-90 EAST, EXIT 18, Boston",MOTORCYCLE: OPERATOR,M
2020,3,4,1,54,AM,"I-93 NORTH, EXIT 47, Methuen",OPERATOR,M
2020,3,3,1,15,PM,"56 Green St., Melrose",OPERATOR,M
2020,3,1,8,0,PM,"I-195 EAST, east of EXIT 1, Seekonk",PASSENGER,F
2020,3,1,8,15,AM,"134 Memorial Dr., Cambridge",PEDESTRIAN,F
2020,3,1,1,30,AM,"SR-24 NORTH, MM 38.2, Stoughton",OPERATOR,M
2020,2,27,1,12,PM,"US-20, 199 Washington St., Auburn",OPERATOR,M
2020,2,25,6,46,PM,"I-93 SOUTH, EXIT 37B, Reading",OPERATOR,M
2020,2,25,1,35,PM,"US-3 NORTH, EXIT 29, Chelmsford",OPERATOR,M
2020,2,24,4,0,PM,"135 Winter St., Belmont",MOTORCYCLE: OPERATOR,M
2020,2,16,12,14,AM,"1793 Acushnet Ave., New Bedford",OPERATOR,M
2020,2,15,3,22,AM,"220 Sandwich Rd., Bourne",OPERATOR,M
2020,2,14,4,19,PM,"100 Main St. Circle, Boylston",OPERATOR,F
2020,2,10,10,2,PM,"I-495 NORTH, MM 0.2, Wareham",OPERATOR,M
2020,2,9,7,32,AM,"I-90 WEST, MM 5.6, Stockbridge",OPERATOR,M
2020,2,8,12,52,PM,"748 Pleasant St., Fall River",PEDESTRIAN,M
2020,2,8,2,9,AM,"373 Cross Rd., Dartmouth",OPERATOR,M
2020,2,5,3,7,PM,"I-195 WEST, MM 36.6, Wareham",OPERATOR,F
2020,2,4,5,33,PM,"563 Southampton Rd. (SR-10), Westfield",OPERATOR,M
2020,2,4,1,44,PM,"SR-134 + US-6 off ramp, Dennis",OPERATOR,M
2020,2,3,9,57,AM,"136 Maple St., Bellingham",OPERATOR,M
2020,2,2,4,23,AM,"I-95 NORTH, REST AREA ramp, Mansfield",OPERATOR,F
2020,1,31,2,28,AM,"108 Granville Rd., Southwick",OPERATOR,F
2020,1,29,2,57,PM,"I-195 WEST, MM 2.2, Seekonk",OPERATOR,M
2020,1,25,10,49,AM,"Nourse St. + Glen St., Westborough",OPERATOR,M
2020,1,23,1,25,PM,"Market St. + Centre Ave., Rockland",OPERATOR,M
2020,1,23,5,39,AM,"I-291 WEST, MM 2, Springfield",OPERATOR,M
2020,1,22,4,5,AM,"656 Granite St., Braintree",OPERATOR,M
2020,1,22,4,5,AM,"656 Granite St., Braintree",PASSENGER,M
2020,1,19,1,24,AM,"2000 Main St., Brockton",OPERATOR,M
2020,1,19,1,24,AM,"2000 Main St., Brockton",PASSENGER,M
2020,1,17,2,7,PM,"150 Sylvan St., Melrose",OPERATOR,M
2020,1,17,1,52,AM,"482 North Main St., Leominster",OPERATOR,M
2020,1,15,8,31,PM,"225 President Ave., Fall River",PEDESTRIAN,M
2020,1,14,11,30,AM,"US-1 SOUTH + SR-62, Danvers",OPERATOR,M
2020,1,13,10,40,PM,"215 North Lowell St. / SR-113 EAST, Methuen",OPERATOR,M
2020,1,13,4,47,PM,"I-495 NORTH, Salisbury",OPERATOR,M
2020,1,12,10,8,PM,"422 Waverly Rd., North Andover",OPERATOR,F
2020,1,12,2,30,AM,"I-93 NORTH, EXIT 41, Wilmington",OPERATOR,M
2020,1,7,8,41,PM,"Mass Ave. Connector + Mass Ave., Boston",PEDESTRIAN,M
2020,1,6,9,47,AM,"68 Main St. (SR-109), Medway",PASSENGER,F
2020,1,6,9,47,AM,"68 Main St. (SR-109), Medway",OPERATOR,M
2020,1,2,8,59,PM,"Faulkner St. + Salem St., Malden",MOTORCYCLE: OPERATOR,M
2019,12,31,6,54,AM,"Chestnut St. + Chestnut Terr., Arlington",PEDESTRIAN,F
2019,12,31,2,30,AM,"I-290 WEST, MM 12.6, Shrewsbury",OPERATOR,M
2019,12,30,1,57,PM,"620 E. Main St., Orange",OPERATOR,M
2019,12,29,9,56,AM,"US-3 SOUTH, before EXIT 11, MM 22.4, Duxbury",OPERATOR,F
2019,12,29,6,50,AM,"155 Church St. (SR-139) + Oak St., Pembroke",PASSENGER,F
2019,12,28,10,38,PM,"190 Old Center St., Middleborough",MOTORCYCLE: OPERATOR,M
2019,12,27,7,45,AM,"500 Winthrop St., Rehoboth",OPERATOR,M
2019,12,25,5,27,PM,"61 South Main St., Natick",PEDESTRIAN,M
2019,12,24,10,56,AM,"I-495 NORTH, MM 7, Middleborough",OPERATOR,M
2019,12,23,5,15,PM,"I-93 NORTH, after EXIT 6, Braintree",PASSENGER,M
2019,12,22,9,5,AM,"908 North Quincy St., Brockton",OPERATOR,F
2019,12,18,12,42,PM,"48 Catharine St., Worcester",PASSENGER,F
2019,12,18,5,58,AM,"Arlington St. + Boylston St., Boston",OPERATOR,M
2019,12,15,9,58,PM,"12 Slab Bridge Rd., Freetown",OPERATOR,M
2019,12,13,5,41,PM,"173 Main St., Sturbridge",PEDESTRIAN,M
2019,12,12,7,55,PM,"I-90 EAST, MM 104.4, Hopkinton",OPERATOR,M
2019,12,12,3,19,PM,"Race Ln. + 26 Powderhorn Way, Sandwich",OPERATOR,M
2019,12,10,4,17,PM,"706 Main St., Brockton",PEDESTRIAN,F
2019,12,9,6,10,AM,"Alewife Brook Pkwy. + Broadway, Somerville",PEDESTRIAN,M
2019,12,7,7,28,PM,"496 Broadway, Raynham",OPERATOR,F
2019,12,7,4,24,AM,"Ridgeland Rd., Shrewsbury",OPERATOR,M
2019,12,6,11,31,PM,"335 Plymouth St., Pembroke",OPERATOR,M
2019,12,5,3,34,AM,"1270 Massachusetts Ave., Cambridge",PASSENGER,M
2019,12,1,2,47,AM,"I-95 NORTH, north of REST AREA, Mansfield",OPERATOR,M
2019,12,1,12,13,AM,"South St. EAST, Raynham",OPERATOR,M
2019,11,27,12,13,AM,"310 May St., Worcester",PEDESTRIAN,M
2019,11,26,4,51,PM,"229 Park Ave., Worcester",PEDESTRIAN,M
2019,11,26,2,58,PM,"Main St. + Burncoat St., Leicester",OPERATOR,F
2019,11,23,12,45,PM,"SR-25 EAST, MM 2.4, Wareham",OPERATOR,M
2019,11,22,11,19,AM,"US-6 + Maple Avenue, Swansea",OPERATOR,F
2019,11,21,7,22,AM,"SR-116 Amherst Rd., South Hadley",OPERATOR,M
2019,11,20,1,6,PM,"345 River Rd., Uxbridge",OPERATOR,F
2019,11,19,8,48,PM,"242 Andover St., Peabody",BICYCLIST,M
2019,11,19,2,50,PM,"US-1 NORTH, south of ramp US-1 to I-95 NORTH, Danvers",OPERATOR,M
2019,11,19,6,19,AM,"I-495 NORTH, EXIT 20 offramp, Milford",OPERATOR,M
2019,11,18,5,55,PM,"42 Prospect Ave., West Springfield",OPERATOR,M
2019,11,17,5,3,PM,"256 Ayer Rd., Littleton",PEDESTRIAN,M
2019,11,16,9,1,AM,"64 Main St. + Wheeler Ln., Westford",OPERATOR,M
2019,11,15,2,29,AM,"SR-24 SOUTH, south of EXIT 16, West Bridgewater",OPERATOR,M
2019,11,15,12,58,AM,"I-495 SOUTH, south of EXIT 8, Raynham",PEDESTRIAN,M
2019,11,14,8,40,PM,"SR-24 NORTH, south of EXIT 10, MM 12.2, Freetown",PEDESTRIAN,M
2019,11,13,5,12,PM,"470 Bridge St., Fairhaven",OPERATOR,M
2019,11,11,9,35,PM,"342 High St., Whitman",MOTORCYCLE: OPERATOR,M
2019,11,11,4,53,PM,"214 Chandler St. + Mason St., Worcester",MOTORCYCLE: OPERATOR,M
2019,11,8,9,15,PM,"SR-140 NORTH, SR-24 NORTH ramp, Taunton",PASSENGER,F
2019,11,8,12,41,PM,"48 State Rd. EAST + Merriam Rd., Westminster",OPERATOR,M
2019,11,7,9,8,PM,"223 Sibley Ave., West Springfield",OPERATOR,M
2019,11,7,7,58,PM,"107 Bridge St., Dedham",PEDESTRIAN,M
2019,11,6,5,29,PM,"305 Middleboro Ave., Taunton",PEDESTRIAN,M
2019,11,6,2,44,PM,"622 Sandwich Rd. + John Parker Rd., Falmouth",MOTORCYCLE: OPERATOR,M
2019,11,5,7,45,PM,"SR-24 NORTH, north of EXIT 10, MM 12.8, Freetown",OPERATOR,M
2019,11,5,6,5,PM,"21 Topsfield Rd., Ipswich",BICYCLIST,M
2019,11,3,4,58,PM,"SR-24 SOUTH, MM 12.4, Freetown",PASSENGER,M
2019,11,3,12,35,AM,"41 Oak Hill Ave., Seekonk",PEDESTRIAN,M
2019,11,2,7,14,PM,"I-291 EAST, EXIT 3, Springfield",OPERATOR,F
2019,11,1,8,13,PM,"Columbia Rd. + Broadway, Hanover",MOTORCYCLE: OPERATOR,M
2019,10,31,6,29,PM,"John Fitch Highway, Fitchburg",PEDESTRIAN,F
2019,10,30,7,2,AM,"I-95 SOUTH, EXIT 12, Dedham",OPERATOR,M
2019,10,28,6,0,AM,"135 Memorial Ave., West Springfield",PEDESTRIAN,M
2019,10,25,10,40,PM,"I-90 WEST, MM 95.6, Millbury",PEDESTRIAN,F
2019,10,20,10,57,PM,"404 Main St. SOUTH, Fairhaven",PEDESTRIAN,M
2019,10,20,7,11,AM,"SR-8 + Farnams Rd., Cheshire",OPERATOR,M
2019,10,20,1,14,AM,"I-195 EAST, MM 38.4, Wareham",PEDESTRIAN,M
2019,10,19,4,55,AM,"101 East Main St., Merrimac",OPERATOR,M
2019,10,19,12,24,AM,"Main St. + Chatham Rd., Harwich",OPERATOR,M
2019,10,18,9,47,PM,"625 Lowell St., Methuen",PASSENGER,M
2019,10,17,6,49,PM,"612 County St., Taunton",OPERATOR,M
2019,10,14,10,3,PM,"I-91 SOUTH, EXIT 4, Springfield",OPERATOR,M
2019,10,14,8,40,PM,"253 Jackson St., Methuen",PEDESTRIAN,M
2019,10,12,4,39,PM,"42 Wing Ln., Acushnet",MOTORCYCLE: OPERATOR,M
2019,10,11,9,25,PM,"SR-2 WEST, EXIT 14 offramp, Orange",OPERATOR,F
2019,10,11,2,17,PM,"US-20 + Holland Rd., Brimfield",OPERATOR,M
2019,10,10,11,21,AM,"441 West St., Reading",OPERATOR,F
2019,10,9,1,53,PM,"Old Boston Turnpike + Upper Intervale Rd., Hubbardston",OPERATOR,M
2019,10,9,10,43,AM,"New Bedford-Fairhaven Bridge, New Bedford",OPERATOR,M
2019,10,6,3,0,PM,"Winthrop Shore Dr. + Neptune Ave., Winthrop",PASSENGER,F
2019,10,6,3,0,PM,"Winthrop Shore Dr. + Neptune Ave., Winthrop",PASSENGER,F
2019,10,3,7,2,PM,"1 Columbus Ave., Pittsfield",PEDESTRIAN,M
2019,10,3,6,40,PM,"I-195 WEST, MM 1.4, Seekonk",PEDESTRIAN,M
2019,10,3,6,24,PM,"221 Boston Post Rd., Marlborough",PEDESTRIAN,M
2019,10,3,1,5,PM,"I-95 NORTH, prior to Bare Hill Rd. Overpass, Boxford",OPERATOR,F
2019,10,2,6,0,AM,"587 Broadway, Everett",MOTORCYCLE: OPERATOR,M
2019,9,27,8,51,AM,"535 Salisbury St., Worcester",PEDESTRIAN,M
2019,9,27,5,21,AM,"519 Broadway, Everett",PEDESTRIAN,M
