year,month,day,hour,minute,AM/PM,location,type,gender,lat,lon
2021,3,12,9,40,PM,"189 Chestnut Hill Ave., Boston",PEDESTRIAN,M,42.341504,-71.154927
2021,3,12,6,49,PM,"Arborway + South St., Boston",MOTORCYCLE: OPERATOR,M,42.3018681,-71.11445669999999
2021,3,10,7,50,PM,"176 McClellan Hwy., Boston",OPERATOR,M,42.386177,-71.0197553
2021,3,10,7,0,PM,"Meadow St. + Chicopee St., Chicopee",PEDESTRIAN,M,42.1603303,-72.6138528
2021,3,10,3,13,PM,"SR-15 + River Rd., Sturbridge",OPERATOR,M,42.09183360000001,-72.0839384
2021,3,9,5,37,PM,"483 Berkshire Ave., Springfield",PASSENGER,M,42.13463,-72.5308848
2021,3,8,1,40,PM,"26 Hunting St., Malden",PEDESTRIAN,F,42.4344644,-71.03744979999999
2021,3,7,2,4,PM,"232 Stafford Rd., Monson",PEDESTRIAN,F,42.0519955,-72.32230249999999
2021,3,7,1,40,AM,"Auburn St. + Summer St., Bridgewater",PEDESTRIAN,M,41.97130800000001,-70.95371100000001
2021,3,6,10,37,PM,"I-93 SOUTH, EXIT 2B, Canton",PASSENGER,M,42.2033991,-71.104675
2021,3,6,12,16,AM,"I-495 NORTH, EXIT 52, Haverhill",OPERATOR,F,42.8044377,-71.06459
2021,3,4,2,50,AM,"Common St. + Royal Rd., Belmont",OPERATOR,M,42.3957273,-71.1757416
2021,3,3,2,34,AM,"800 Morrissey Blvd., Boston",PEDESTRIAN,M,42.2949205,-71.04679759999999
2021,2,28,10,11,PM,"554 County Rd., Holyoke",OPERATOR,M,42.188271,-72.6858618
2021,2,27,11,40,PM,"I-93 NORTH, south of EXIT 33, Medford",PEDESTRIAN,F,42.4252234,-71.103168
2021,2,25,1,12,PM,"I-91 SOUTH, MM 46.6, Greenfield",OPERATOR,M,42.6174262,-72.5941769
2021,2,23,7,25,PM,"US-1 SOUTH, prior to Madison St., Wrentham",OPERATOR,M,42.0514409,-71.3118321
2021,2,21,3,25,PM,"SR-146 NORTH, EXIT 4, MM 7.2, Uxbridge",OPERATOR,M,42.0565106,-71.6410891
2021,2,20,1,12,PM,"1351 Main St., Worcester",OPERATOR,M,42.2410712,-71.8499617
2021,2,17,9,5,PM,"Tremont St. & Shore St., Taunton",OPERATOR,M,41.9049426,-71.10532859999999
2021,2,14,12,38,AM,"I-495 SOUTH, north of EXIT 38, Tewksbury",OPERATOR,M,42.6351523,-71.2483329
2021,2,13,5,55,AM,"I-90 EAST, MM 116.2, Framingham",PEDESTRIAN,M,42.3070606,-71.4418546
2021,2,11,10,55,PM,"Upham St. + 3 Wildwood Rd., Melrose",OTHER,M,42.460647,-71.040839
2021,2,11,2,46,PM,"115 Middlesex St., Chelmsford",OPERATOR,M,42.6354737,-71.37329869999999
2021,2,9,1,2,AM,"500 Chelsea St., Boston",PASSENGER,M,42.3824917,-71.02499929999999
2021,2,9,1,2,AM,"500 Chelsea St., Boston",OPERATOR,M,42.3824917,-71.02499929999999
2021,2,8,6,20,PM,"418 Winthrop Ave., Lawrence",PEDESTRIAN,F,42.6808711,-71.1346908
2021,2,8,12,49,PM,"I-495 SOUTH, MM 62.2, near EXIT 23C, Marlborough",OPERATOR,M,42.1567654,-71.4890299
2021,2,6,3,0,AM,"689 Berkley St., Berkley",OPERATOR,M,41.8393837,-71.1064391
2021,2,5,8,2,PM,"328 Ash St., Brockton",OPERATOR,M,42.0773821,-71.033894
2021,2,3,1,31,AM,"407 Monson Rd., Wilbraham",OPERATOR,M,42.1114449,-72.40739010000001
2021,2,2,11,20,PM,"I-90 EAST, MM 87.0, Oxford",PEDESTRIAN,M,43.934,-91.8130177
2021,2,1,12,39,AM,"Lowell Connector, EXIT 4, Lowell",OPERATOR,M,42.6224191,-71.3200478
2021,1,30,5,35,PM,"I-95 NORTH, MM 8.0, North Attleborough",OPERATOR,M,41.9643227,-71.298412
2021,1,30,1,41,PM,"254 Highland St., Northbridge",PASSENGER,M,42.1276058,-71.6518084
2021,1,29,9,46,PM,"US-6 WEST + American Legion Highway, Dartmouth",PASSENGER,M,41.3175381,-95.0761636
2021,1,26,10,8,PM,"281 Winter St. EAST, Duxbury",OPERATOR,M,42.0197073,-70.750067
2021,1,26,9,45,PM,"I-93 SOUTH, EXIT 37A, Stoneham",OPERATOR,F,42.4734635,-71.1101345
2021,1,25,1,52,AM,"I-90 EAST, EXIT 123 off ramp, Weston",OPERATOR,M,42.3356818,-71.2973794
2021,1,24,1,5,AM,"525 Randolph St., Weymouth",OPERATOR,M,42.1624267,-70.9772125
2021,1,23,8,42,PM,"687 Ocean St., Marshfield",PEDESTRIAN,M,42.1007335,-70.6584614
2021,1,22,11,33,PM,"US-1 NORTH, Plainville",OPERATOR,F,42.0157967,-71.3181908
2021,1,21,8,59,AM,"SR-151 at SR-28 NORTH on/off ramp, Falmouth",PASSENGER,M,41.5788912,-70.5631649
2021,1,18,10,55,AM,"SR-24 NORTH, .5 mile prior to EXIT 20, Stoughton",OPERATOR,M,33.2994075,-111.6041439
2021,1,17,8,40,PM,"925 West Broadway, Gardner",OPERATOR,F,42.56512439999999,-72.0210925
2021,1,16,1,48,AM,"I-195 EAST, EXIT 5, Rehoboth",OPERATOR,F,41.7797917,-71.2817945
2021,1,13,7,19,PM,"235 Main St., Oxford",PEDESTRIAN,F,42.1103439,-71.8660503
2021,1,13,3,45,AM,"I-195 WEST, MM 9.6, Somerset",OPERATOR,M,41.678507,-71.103766
2021,1,9,11,2,PM,"716 Franklin St., Melrose",OPERATOR,F,42.468681,-71.0721591
2021,1,8,9,38,PM,"SR-25 EAST, MM 7.4, Plymouth",OPERATOR,M,41.9584457,-70.6672621
2021,1,8,12,4,PM,"140 Great Plain Ave. + SR-135 WEST, Wellesley",OPERATOR,F,42.294217,-71.2683034
2021,1,8,5,54,AM,"81 Littleton Rd., Ayer",OPERATOR,F,42.5482774,-71.5553865
2021,1,7,1,41,PM,"13 Pleasant St., Marion",OPERATOR,M,41.697453,-70.764958
2021,1,5,11,22,AM,"Chelsea St. + 13th St., Boston",PEDESTRIAN,M,42.3787809,-71.05261159999999
2021,1,2,10,58,PM,"278 Locust St., Springfield",PEDESTRIAN,M,42.0928255,-72.5705235
2020,12,31,11,31,PM,"SR-24 SOUTH, EXIT 20, Stoughton",PEDESTRIAN,M,42.121745,-71.0614057
2020,12,31,9,56,PM,"597 State Rd., Dartmouth",PEDESTRIAN,F,41.6398,-71.0150854
2020,12,30,12,36,AM,"170 Main St., West Newbury",OPERATOR,M,44.147201,-72.0428866
2020,12,28,2,3,PM,"Stockbridge Rd. (SR-7) + Lovers Lane, Great Barrington",OPERATOR,F,42.2014995,-73.3487317
2020,12,27,6,42,PM,"507 Stafford St., Leicester",OPERATOR,F,42.2223587,-71.8731328
2020,12,24,8,36,PM,"50 Southwest Cutoff, Worcester",OPERATOR,F,42.2393959,-71.7479759
2020,12,23,3,31,PM,"SR-24 NORTH, prior to EXIT 21, Randolph",OPERATOR,M,33.2994075,-111.6041439
2020,12,22,5,23,PM,"1929 Washington St., Holliston",OPERATOR,M,42.1765029,-71.4662754
2020,12,21,7,47,PM,"Middle St. + 2nd St., Fall River",PEDESTRIAN,M,41.692591,-71.1591503
2020,12,19,8,8,PM,"199 Beach Rd., Tisbury",OPERATOR,F,41.454526,-70.594213
2020,12,16,9,50,PM,"188 Southampton Rd., Holyoke",OPERATOR,M,42.2166182,-72.6624902
2020,12,16,8,45,AM,"SR-49 + Putnam Rd,, Sturbridge",OPERATOR,F,42.172558,-72.03088869999999
2020,12,15,5,28,AM,"I-95 SOUTH, EXIT 42, Wakefield",OPERATOR,M,42.5231864,-71.0594121
2020,12,13,9,35,PM,"US-1 SOUTH + Boston Rd., Newbury",OPERATOR,M,42.7724434,-70.8861484
2020,12,13,5,51,PM,"531 Chickering Rd., North Andover",PEDESTRIAN,M,42.6946386,-71.11923209999999
2020,12,13,1,33,PM,"Ballard St. + Yales St., Saugus",MOTORCYCLE: OPERATOR,M,42.4538887,-70.98782109999999
2020,12,12,11,13,PM,"1210 Old Fall River Rd., Dartmouth",PASSENGER,M,41.6789853,-71.0609798
2020,12,9,4,46,PM,"102 Falmouth Rd. (SR-28), Barnstable",BICYCLIST,M,41.6647434,-70.2918242
2020,12,6,9,29,PM,"SR-24 SOUTH, south of EXIT 17, MM 30.4, West Bridgewater",PEDESTRIAN,F,42.0189894,-71.00782149999999
2020,12,5,6,56,PM,"School St. + Cross St., Lowell",PEDESTRIAN,F,42.6437527,-71.3260566
2020,12,5,1,12,PM,"58 Somerset St., Fall River",OPERATOR,M,41.6863421,-71.147525
2020,12,5,6,25,AM,"Water St. + Chandler St., Lawrence",OPERATOR,F,42.6988103,-71.1727028
2020,12,3,6,39,PM,"US-5 + Southworth St., West Springfield",PEDESTRIAN,M,42.1097299,-72.6180905
2020,12,3,6,14,PM,"16 Cambridge St., Worcester",PEDESTRIAN,M,42.24460149999999,-71.830969
2020,12,3,2,20,PM,"I-195 EAST, MM 9.2, Swansea",OPERATOR,M,41.7586906,-71.228265
2020,12,2,10,28,AM,"465 Mendon St. (SR-16), Uxbridge",OPERATOR,M,42.0884636,-71.6021248
2020,12,2,10,28,AM,"465 Mendon St. (SR-16), Uxbridge",OPERATOR,M,42.0884636,-71.6021248
2020,11,30,12,17,PM,"SR-31 SOUTH, 350 South Rd., Holden",OPERATOR,M,42.330379,-71.891526
2020,11,30,3,0,AM,"535 Glendale Rd., Hampden",OPERATOR,M,42.0963068,-72.40238860000001
2020,11,27,9,2,PM,"7 Walnut St. SOUTH, Bridgewater",OPERATOR,M,41.990061,-70.9418093
2020,11,26,3,16,PM,"SR-25 EAST, EXIT 3, Bourne",OPERATOR,F,41.7723315,-70.6412892
2020,11,26,1,53,PM,"273 Pawtucket Blvd. (SR-113), Tyngsborough",PASSENGER,F,42.6505094,-71.38195030000001
2020,11,25,6,26,PM,"I-495 NORTH, south of EXIT 53, Merrimac",OPERATOR,M,42.8272301,-71.0018518
2020,11,25,5,11,PM,"Central St. + Springwood Ave., Stoughton",PEDESTRIAN,M,42.1302425,-71.1359057
2020,11,24,10,8,PM,"4 Harold Parker Rd., North Andover",OPERATOR,M,42.6235914,-71.0712531
2020,11,23,9,38,PM,"Main St. + Fairview Ave., West Springfield",PASSENGER,F,42.1037299,-72.6150184
2020,11,23,9,38,PM,"Main St. + Fairview Ave., West Springfield",PASSENGER,M,42.1037299,-72.6150184
2020,11,23,2,52,PM,"Plymouth Ave. + Nashua St., Fall River",OPERATOR,M,41.694452,-71.153818
2020,11,22,2,22,AM,"14 Bunker Hill Ave., Lowell",PASSENGER,F,42.65398990000001,-71.3108149
2020,11,22,12,26,AM,"US-6 EAST to SR-79 SOUTH ramp, Fall River",MOTORCYCLE: OPERATOR,M,41.7362162,-71.1292941
2020,11,21,9,36,AM,"I-93 SOUTH, south of EXIT 35, Medford",OPERATOR,M,43.2897137,-71.5707282
2020,11,21,8,26,AM,"I-95 SOUTH, south of EXIT 16A, Westwood",PASSENGER,M,42.2258442,-71.1781404
2020,11,20,7,2,PM,"2 School St., Quincy",PEDESTRIAN,M,42.2451881,-71.0002576
2020,11,20,8,33,AM,"87 Elliot St., Danvers",PEDESTRIAN,F,42.5634203,-70.91942
2020,11,17,6,16,PM,"259 Pleasant St., Brockton",PEDESTRIAN,F,42.0873026,-71.0292166
2020,11,17,3,17,PM,"SR-123 + Pearle St., Brockton",OPERATOR,F,42.059691,-71.0661349
2020,11,17,2,50,PM,"Blue Hills Pkwy. + Eliot St., Milton",BICYCLIST,F,42.2650848,-71.0938415
2020,11,15,8,37,PM,"New State Highway + SR-24 off ramp, Raynham",OPERATOR,M,41.9054867,-71.06545299999999
2020,11,15,8,32,PM,"191 North Common St., Lynn",PEDESTRIAN,M,42.4632225,-70.96280209999999
2020,11,14,5,28,PM,"I-195 EAST, EXIT 8, Swansea",PEDESTRIAN,M,41.7586906,-71.228265
2020,11,13,9,27,PM,"367 Mashpee Neck Rd., Mashpee",OPERATOR,M,41.6017888,-70.4664585
2020,11,13,4,58,AM,"93 Mill Village Rd. + Lee Rd., Deerfield",OPERATOR,M,42.508972,-72.61950519999999
2020,11,12,9,40,PM,"SR-18 NORTH + Walnut St., New Bedford",OPERATOR,M,41.6317743,-70.9255827
2020,11,10,10,24,PM,"24 Pierpont Rd., Boston",MOTORCYCLE: OPERATOR,M,42.2907722,-71.1494634
2020,11,9,5,29,AM,"415 Abbot St., Springfield",OPERATOR,M,42.1027249,-72.53270669999999
2020,11,8,9,50,AM,"US-3 SOUTH, prior to EXIT 2, MM 2.6, Plymouth",MOTORCYCLE: OPERATOR,M,,
2020,11,7,3,32,PM,"Washington St. + South St., Braintree",MOTORCYCLE: PASSENGER,F,42.17553540000001,-71.0133426
2020,11,7,2,6,PM,"988 Bedford St., Abington",MOTORCYCLE: OPERATOR,M,42.1314261,-70.9505236
2020,11,6,3,10,AM,"SR-24, EXIT 4, Fall River",OPERATOR,F,41.7139864,-71.1179676
2020,11,4,4,46,PM,"60 Goulding St. EAST, Sherborn",PEDESTRIAN,M,42.2280124,-71.3651107
2020,11,4,1,29,PM,"Brigham St., Westborough",PEDESTRIAN,F,42.2692427,-71.6055849
2020,11,3,12,50,PM,"College Ave. + Kidder Ave., Somerville",PEDESTRIAN,F,42.3994487,-71.11891059999999
2020,11,2,6,1,PM,"Elmwood Ave., Quincy",PEDESTRIAN,F,42.2636327,-71.0281624
2020,11,1,7,48,AM,"457 Columbia Rd., Boston",OPERATOR,M,42.3130327,-71.0679048
2020,10,31,11,42,AM,"135 Bridge Rd., Salisbury",OPERATOR,M,42.822664,-70.8664596
2020,10,30,3,24,PM,"838 Curran Memorial Highway, North Adams",OPERATOR,M,42.70091499999999,-73.1087148
2020,10,29,6,57,AM,"560 Southwest Cutoff, Worcester",PEDESTRIAN,F,42.2124141,-71.7969761
2020,10,27,8,29,PM,"749 New Ludlow Rd., South Hadley",OPERATOR,F,42.2154764,-72.5562605
2020,10,26,1,9,PM,"US-1 + Elm St., Newbury",OPERATOR,M,42.7724434,-70.8861484
2020,10,23,1,20,AM,"1230 Plumtree Rd., Springfield",PASSENGER,M,42.1061887,-72.508628
2020,10,23,1,20,AM,"1230 Plumtree Rd., Springfield",OPERATOR,M,42.1061887,-72.508628
2020,10,22,3,25,PM,"78 Main Rd. (SR-66), Westhampton",MOTORCYCLE: OPERATOR,M,,
2020,10,21,4,48,PM,"Bay St. + Roosevelt Ave., Springfield",BICYCLIST,M,42.1323613,-72.5460346
2020,10,19,11,54,AM,"1826 River St., Boston",OPERATOR,M,42.2431857,-71.13946539999999
2020,10,18,1,40,PM,"75 Providence St., Mendon",MOTORCYCLE: OPERATOR,M,42.0931981,-71.5361844
2020,10,15,5,7,PM,"414 Union St., Ashland",MOTORCYCLE: OPERATOR,M,42.2546618,-71.4661594
2020,10,14,10,5,PM,"Chickatawbut Rd. + Forest St., Milton",OPERATOR,M,42.2211386,-71.0766115
2020,10,14,6,30,AM,"I-93 SOUTH, EXIT 38, Wilmington",OPERATOR,M,42.5675509,-71.1456444
2020,10,12,10,15,PM,"I-84 EAST, prior to weigh station, Sturbridge",OPERATOR,M,41.5478512,-73.7437548
2020,10,12,8,35,PM,"I-495 SOUTH, MM 74.2, Harvard",OPERATOR,M,42.4769108,-71.5528223
2020,10,11,12,26,PM,"Palmer Rd. near Kingsberry Ln., Ware",MOTORCYCLE: OPERATOR,M,,
2020,10,10,11,42,PM,"801 Middle St. WEST, Weymouth",OPERATOR,M,42.1980297,-70.9476444
2020,10,10,4,56,AM,"I-93 SOUTH, EXIT 3, Milton",OPERATOR,M,42.249018,-71.0373242
2020,10,9,12,43,PM,"865 North St., Randolph",OPERATOR,M,42.1893857,-71.0293867
2020,10,8,8,31,PM,"306 Old Cheshire Rd., Lanesborough",MOTORCYCLE: OPERATOR,M,42.5294633,-73.202331
2020,10,8,1,4,PM,"236 Hemlock St., New Bedford",OPERATOR,F,41.6153483,-70.93438069999999
2020,10,6,4,44,PM,"I-195 EAST, east of EXIT 12, New Bedford",OPERATOR,M,41.6538967,-70.9301005
2020,10,4,6,21,PM,"SR-2 Bypass, MM 51.6, Greenfield",OPERATOR,M,,
2020,10,4,5,0,PM,"SR-140 NORTH, north of EXIT 9, Lakeville",MOTORCYCLE: OPERATOR,M,41.8352885,-70.9990402
2020,10,3,2,34,AM,"I-95 NORTH, EXIT 11A, Norwood",OPERATOR,M,42.1778614,-71.1651273
2020,10,3,2,34,AM,"I-95 NORTH, EXIT 11A, Norwood",PASSENGER,M,42.1778614,-71.1651273
2020,9,29,2,32,PM,"Essex Ave. + Concord St., Gloucester",OPERATOR,M,42.6178581,-70.71205739999999
2020,9,29,10,46,AM,"Southampton St. + Dorchester Ave., Boston",PEDESTRIAN,F,42.329472,-71.0571217
2020,9,28,10,50,PM,"123 School St., Groveland",OPERATOR,F,42.7528966,-71.0274208
2020,9,27,1,52,AM,"SR-139 (Lindelof Ave.), Stoughton",MOTORCYCLE: OPERATOR,M,42.1541317,-71.07317309999999
2020,9,26,4,13,PM,"SR-58 + Beach St. Ext., Wareham",OPERATOR,F,41.8084573,-70.767637
2020,9,24,11,20,AM,"I-291 WEST+ I-91, Springfield",OPERATOR,F,44.0543335,-123.0294574
2020,9,23,10,2,AM,"I-495 NORTH, MM 8.6, Middleborough",PASSENGER,F,41.8650141,-70.8838481
2020,9,23,4,55,AM,"Carew St. + Carew Terrace, Springfield",OPERATOR,M,42.1334968,-72.5716863
2020,9,21,7,13,PM,"445 State St., Springfield",OPERATOR,M,42.1074943,-72.57758969999999
2020,9,21,1,43,PM,"2468 Washington St., Canton",OPERATOR,M,42.1990071,-71.1209689
2020,9,19,12,50,AM,"I-95 NORTH, MM 75.1, Boxford",PASSENGER,F,42.6798764,-70.9757051
2020,9,17,5,27,PM,"American Legion Hwy. + Clare Ave., Boston",OPERATOR,M,42.2725747,-71.119064
2020,9,17,8,1,AM,"Lancaster St. + Graham St., Leominster",PASSENGER,F,42.5208038,-71.7552117
2020,9,16,5,37,AM,"66 E. Stahl Rd., Sheffield",OPERATOR,F,42.061269,-73.3253359
2020,9,13,2,15,AM,"469 State Rd., Westport",PASSENGER,F,41.6646672,-71.09163010000002
2020,9,12,10,4,AM,"Amesbury Rd. + Brandy Brow Rd., Haverhill",BICYCLIST,M,42.81830739999999,-71.02457199999999
2020,9,11,9,59,AM,"Kingman St., Lakeville",OPERATOR,F,41.83714,-70.990595
2020,9,9,4,35,PM,"SR-79 SOUTH, Fall River",MOTORCYCLE: OPERATOR,M,41.7362162,-71.1292941
2020,9,6,10,7,PM,"Sandwich Rd + Cranberry Hwy., Bourne",MOTORCYCLE: OPERATOR,F,41.7701669,-70.52865109999999
2020,9,6,4,59,PM,"1st St. + E St., Boston",MOTORCYCLE: OPERATOR,M,42.3397098,-71.047069
2020,9,2,5,5,PM,"SR-24 NORTH, Taunton",OPERATOR,M,50.800602,-3.897245
2020,9,2,12,5,PM,"US-44 + Wilmarth Bridge Rd., Rehoboth",OPERATOR,F,41.8373599,-71.2779786
2020,9,1,3,7,PM,"N. Westfield St. + Yale Ave., Agawam",MOTORCYCLE: OPERATOR,M,42.074048,-72.6784964
2020,9,1,12,58,PM,"19 Water St., Newburyport",PEDESTRIAN,M,42.8119811,-70.8685156
2020,9,1,4,26,AM,"I-290 WEST, MM 10.4, Shrewsbury",OPERATOR,F,42.3165241,-71.7261994
2020,9,1,12,41,AM,"128 County Rd., Freetown",PEDESTRIAN,M,41.7666121,-70.9523655
2020,8,31,11,28,PM,"Castle St. + Sumner Ave., Springfield",MOTORCYCLE: OPERATOR,M,42.0894515,-72.5409951
2020,8,30,1,36,PM,"107 Adamsdale Rd., North Attleborough",PEDESTRIAN,M,41.9226787,-71.3728726
2020,8,30,12,17,PM,"374 New Ashford Rd. - SR-7, MM 46.5, Williamstown",MOTORCYCLE: OPERATOR,M,42.6510296,-73.2372951
2020,8,28,3,42,PM,"SR-24 SOUTH, EXIT 13A, Raynham",MOTORCYCLE: OPERATOR,M,41.934171,-71.0257121
2020,8,28,4,7,AM,"47 Hooper St., Worcester",PEDESTRIAN,M,42.2759444,-71.78893699999999
2020,8,27,1,36,PM,"415 Main St., Easton",OPERATOR,F,42.0682845,-71.0769801
2020,8,25,10,55,PM,"Huttleson Ave. WEST, Alden Rd., Fairhaven",PEDESTRIAN,M,41.6427102,-70.8747464
2020,8,25,3,36,PM,"Old Bass River Rd. + SR-6 Overpass, Dennis",OPERATOR,M,41.691945,-70.1596507
2020,8,23,3,8,AM,"Reynolds Memorial Hwy. (SR-27), Brockton",PASSENGER,F,42.0887281,-71.0466632
2020,8,23,3,8,AM,"Reynolds Memorial Hwy. (SR-27), Brockton",OPERATOR,F,42.0887281,-71.0466632
2020,8,23,3,8,AM,"Reynolds Memorial Hwy. (SR-27), Brockton",OPERATOR,F,42.0887281,-71.0466632
2020,8,22,7,10,PM,"I-93 NORTH, EXIT 14, Boston",OPERATOR,F,42.3141189,-71.0515489
2020,8,22,3,1,AM,"I-91 NORTH, near Lower Westfield Rd., Holyoke",OPERATOR,M,42.1747517,-72.6388372
2020,8,22,2,45,AM,"69 Main St., Millbury",MOTORCYCLE: OPERATOR,M,42.1955635,-71.7631784
2020,8,21,7,15,AM,"SR-24 SOUTH, Brockton",OPERATOR,M,42.0847834,-71.0617189
2020,8,19,10,28,PM,"87 Tom Nevers Rd., Nantucket",OPERATOR,M,41.2438975,-69.99865129999999
2020,8,18,10,29,AM,"Forsyth Way + Hemenway St., Boston",OPERATOR,F,42.33953289999999,-71.0925587
2020,8,18,10,0,AM,"1401 Massachusetts Ave,, Cambridge",BICYCLIST,M,42.3736251,-71.1184731
2020,8,18,2,45,AM,"I-495 SOUTH, MM 68.2, Bolton",OPERATOR,M,42.4407089,-71.5883125
2020,8,17,11,51,PM,"827 Belmont St., Brockton",PEDESTRIAN,M,42.0675392,-71.0515747
2020,8,15,11,28,PM,"1944 Dorchester Ave., Boston",PEDESTRIAN,M,42.2838112,-71.0646232
2020,8,15,1,35,PM,"Quincy Shore Dr. + W. Elm Ave., Quincy",PEDESTRIAN,M,42.2771509,-71.01107089999999
2020,8,14,10,51,PM,"SR-2 EAST, west of EXIT 37, Lancaster",OPERATOR,M,,
2020,8,13,10,44,AM,"Main St. + Thoreau St., Concord",PEDESTRIAN,F,42.4586625,-71.3590165
2020,8,11,8,52,PM,"680 Centre St., Brockton",PEDESTRIAN,F,42.0877929,-70.99136539999999
2020,8,11,12,27,AM,"82 Wood Ave., Boston",MOTORCYCLE: OPERATOR,M,42.271899,-71.11028
2020,8,10,9,37,PM,"South Main St. + Middle St., Fall River",MOTORCYCLE: OPERATOR,M,41.6934564,-71.16448720000001
2020,8,9,3,11,PM,"I-90 EAST, MM 105, Hopkinton",PEDESTRIAN,F,42.2540062,-71.5824088
2020,8,8,3,26,PM,"I-95 NORTH, near EXIT 9, Sharon",OPERATOR,M,42.1095898,-71.2308492
2020,8,8,3,22,AM,"I-195 EAST, east of RI line, Seekonk",OPERATOR,M,41.808434,-71.3369972
2020,8,6,2,50,PM,"SR-2 EAST, near Sudbury Rd., Concord",OPERATOR,F,42.440692,-71.368687
2020,8,6,6,10,AM,"I-95 NORTH, MM 20.8, Walpole",OPERATOR,M,36.8779954,-77.4037357
2020,8,4,9,26,PM,"Graniteville Rd. + School St., Chelmsford",OPERATOR,M,42.612803,-71.39778299999999
2020,8,3,7,11,AM,"23 Thompson Rd., Webster",PEDESTRIAN,M,42.058128,-71.8631685
2020,8,2,9,23,AM,"701 Bedford St., Fall River",PEDESTRIAN,F,41.699378,-71.1427791
2020,8,2,12,21,AM,"330 Truman Parkway, Milton",MOTORCYCLE: OPERATOR,M,42.2596136,-71.1066376
2020,8,1,3,23,PM,"123 Lanesborough Rd., Cheshire",MOTORCYCLE: OPERATOR,M,42.5565872,-73.1713077
2020,7,31,12,19,AM,"Suffield St. at SR-57 Overpass, Agawam",MOTORCYCLE: OPERATOR,M,42.0610269,-72.6322204
2020,7,29,11,47,AM,"Oak St. Ext. + North Pearl St., Brockton",OPERATOR,F,42.0997169,-71.06650619999999
2020,7,29,4,25,AM,"563 Montgomery Rd., Westfield",MOTORCYCLE: OPERATOR,M,42.1733809,-72.77706409999999
2020,7,27,5,25,PM,"2324 Turnpike St., North Andover",OPERATOR,F,42.6244562,-71.05715889999999
2020,7,26,1,31,AM,"Allen St. + Ramblewood Dr., Springfield",MOTORCYCLE: OPERATOR,M,42.0931795,-72.50412349999999
2020,7,25,11,18,PM,"47 Dascomb Rd., Andover",OPERATOR,M,42.6353193,-71.16539089999999
2020,7,25,5,34,PM,"A St. + West Broadway, Boston",MOTORCYCLE: OPERATOR,M,42.3453324,-71.0524214
2020,7,25,3,46,PM,"Chester Rd. WEST, MM 33, Becket",MOTORCYCLE: OPERATOR,M,,
2020,7,24,6,27,PM,"109 Chief Justice Cushing Hwy., Scituate",BICYCLIST,M,42.1681493,-70.74519819999999
2020,7,24,11,50,AM,"12 Swifts Beach Rd., Wareham",PASSENGER,F,41.7538596,-70.7314131
2020,7,23,11,14,PM,"87 Old Main St., Yarmouth",OPERATOR,M,41.658466,-70.198279
2020,7,23,8,23,PM,"146 Lincoln St., Worcester",MOTORCYCLE: OPERATOR,M,42.2786146,-71.7943617
2020,7,23,11,36,AM,"109 Rhode Island Rd., Lakeville",OPERATOR,M,41.875173,-70.9461815
2020,7,19,9,32,AM,"US-3 NORTH, prior to EXIT 12, Pembroke",PASSENGER,F,,
2020,7,19,3,23,AM,"Mansion Dr. + Andover St., Lowell",OPERATOR,M,42.6422506,-71.29366929999999
2020,7,18,8,32,PM,"370 Quicy Ave., Quincy",PEDESTRIAN,M,42.2397026,-70.98452979999999
2020,7,18,6,28,PM,"State St. + Blunt Park Rd., Springfield",MOTORCYCLE: OPERATOR,M,42.118581,-72.54716839999999
2020,7,18,5,1,PM,"SR-2 - Mohawk Trail, North Adams",MOTORCYCLE: PASSENGER,F,42.5612501,-72.278703
2020,7,16,8,50,PM,"671 State Rd., Dartmouth",PEDESTRIAN,M,41.6395063,-71.02128019999999
2020,7,13,6,49,PM,"70 Bridge Rd., Salisbury",OPERATOR,M,42.8319558,-70.86334719999999
2020,7,12,2,9,PM,"Pond St. + Lake Ave., Georgetown",MOTORCYCLE: OPERATOR,M,42.7329178,-70.9904801
2020,7,11,2,55,PM,"I-495 NORTH, MM 89.2, Chelmsford",OPERATOR,M,42.6003732,-71.3607998
2020,7,11,6,35,AM,"161 Dewey Ave., Pittsfield",OPERATOR,M,42.4548456,-73.2608253
2020,7,11,4,25,AM,"I-90 WEST, MM 90.4, Auburn",OPERATOR,M,42.1948571,-71.8467673
2020,7,11,12,20,AM,"6th St. + Walnut St., Chelsea",PEDESTRIAN,M,42.3917638,-71.0328284
2020,7,10,8,57,PM,"SR-25 EAST, west of MM 0.4, Wareham",PEDESTRIAN,F,41.7614511,-70.71973419999999
2020,7,8,5,18,AM,"I-195 EAST, .5 mile west of EXIT 12, MM 21, Dartmouth",OPERATOR,M,,
2020,7,7,10,30,PM,"I-93 NORTH, prior to EXIT 39, Wilmington",OPERATOR,F,43.2897137,-71.5707282
2020,7,7,1,50,PM,"West St. + Cherry St., Wrentham",MOTORCYCLE: OPERATOR,M,42.0389823,-71.3752184
2020,7,6,3,10,PM,"I-90 WEST, MM 39.6, Westfield",OPERATOR,M,42.1557436,-72.7745729
2020,7,4,1,8,PM,"237 Geneva Ave., Boston",MOTORCYCLE: OPERATOR,M,42.3045327,-71.07338419999999
2020,7,4,11,13,AM,"West Main St.+ Sutton Rd., Millbury",PASSENGER,M,42.1758022,-71.7747105
2020,7,3,4,45,AM,"465 School St., Lowell",PASSENGER,F,42.6378304,-71.32504349999999
